Date,Infl. 12 m,Infl. 12 m suav.
02/01/2002,4.7300,4.6800
03/01/2002,4.7100,4.6200
04/01/2002,4.6900,4.6200
07/01/2002,4.6600,4.5800
08/01/2002,4.6600,4.5900
09/01/2002,4.6500,4.5900
10/01/2002,4.6500,4.5900
11/01/2002,4.6100,4.8100
14/01/2002,4.6100,4.8200
15/01/2002,4.6200,4.8300
16/01/2002,4.6200,4.8600
17/01/2002,4.6200,4.8300
18/01/2002,4.7500,4.8100
21/01/2002,4.8300,4.8300
22/01/2002,4.8300,4.8400
23/01/2002,4.8300,4.8400
24/01/2002,4.8000,4.6700
25/01/2002,4.7700,4.6500
28/01/2002,4.8200,4.8800
29/01/2002,4.8000,4.7700
30/01/2002,4.8200,4.7200
31/01/2002,4.8300,4.7100
01/02/2002,4.8300,4.7000
04/02/2002,4.8000,4.6600
05/02/2002,4.8300,4.6600
06/02/2002,4.8000,4.6500
07/02/2002,4.8000,4.6400
08/02/2002,4.6400,4.6400
11/02/2002,4.6400,4.6300
13/02/2002,4.6400,4.6300
14/02/2002,4.6200,4.6300
15/02/2002,4.6200,4.6200
18/02/2002,4.6200,4.6200
19/02/2002,4.6300,4.6200
20/02/2002,4.6300,4.6200
21/02/2002,4.6300,4.6200
22/02/2002,4.6700,4.6700
25/02/2002,4.6700,4.6700
26/02/2002,4.6700,4.6600
27/02/2002,4.6700,4.6600
28/02/2002,4.7200,4.6500
01/03/2002,4.7500,4.6400
04/03/2002,4.7500,4.6300
05/03/2002,4.7500,4.6200
06/03/2002,4.7500,4.6200
07/03/2002,4.7700,4.6300
08/03/2002,4.7600,4.6200
11/03/2002,4.7600,4.6100
12/03/2002,4.6200,4.6600
13/03/2002,4.7000,4.7400
14/03/2002,4.7800,4.8000
15/03/2002,4.8100,4.8100
18/03/2002,4.8000,4.7700
19/03/2002,4.7600,4.7600
20/03/2002,4.8000,4.7400
21/03/2002,4.8100,4.7200
22/03/2002,4.8700,4.7700
25/03/2002,4.9000,4.8200
26/03/2002,4.9000,4.8200
27/03/2002,4.9100,4.8400
28/03/2002,4.9200,4.8100
01/04/2002,4.9200,4.8000
02/04/2002,4.9400,4.8000
03/04/2002,5.0100,4.8300
04/04/2002,5.0800,4.9100
05/04/2002,5.1000,4.9300
08/04/2002,5.1000,4.9100
09/04/2002,5.1000,4.9000
10/04/2002,4.9000,4.9100
11/04/2002,4.9000,4.8900
12/04/2002,4.9200,4.8800
15/04/2002,4.9300,4.8600
16/04/2002,4.9200,4.8500
17/04/2002,4.9100,4.8300
18/04/2002,4.9100,4.8100
19/04/2002,4.9000,4.7500
22/04/2002,4.8700,4.7000
23/04/2002,4.9100,4.6800
24/04/2002,4.9200,4.6700
25/04/2002,4.9200,4.6600
26/04/2002,4.9300,4.6500
29/04/2002,4.9200,4.5900
30/04/2002,4.9200,4.5700
02/05/2002,4.9200,4.5400
03/05/2002,4.9200,4.5200
06/05/2002,4.9200,4.4700
07/05/2002,4.9200,4.4600
08/05/2002,4.9200,4.4400
09/05/2002,4.9200,4.4300
10/05/2002,4.4100,4.4400
13/05/2002,4.4200,4.4100
14/05/2002,4.4300,4.4200
15/05/2002,4.4200,4.4300
16/05/2002,4.4000,4.3900
17/05/2002,4.4300,4.4100
20/05/2002,4.4300,4.4100
21/05/2002,4.4400,4.4200
22/05/2002,4.4400,4.4200
23/05/2002,4.4300,4.4100
24/05/2002,4.4100,4.3600
27/05/2002,4.4000,4.3800
28/05/2002,4.3900,4.3600
29/05/2002,4.4100,4.3200
31/05/2002,4.4100,4.3300
03/06/2002,4.4100,4.3700
04/06/2002,4.4100,4.3700
05/06/2002,4.4300,4.3600
06/06/2002,4.4300,4.3600
07/06/2002,4.4100,4.3200
10/06/2002,4.4100,4.2900
11/06/2002,4.4000,4.2300
12/06/2002,4.2300,4.3800
13/06/2002,4.2300,4.2300
14/06/2002,4.3300,4.3200
17/06/2002,4.3300,4.3100
18/06/2002,4.3400,4.5400
19/06/2002,4.3400,4.5400
20/06/2002,4.3400,4.4200
21/06/2002,4.5600,4.5500
24/06/2002,4.5900,4.5500
25/06/2002,4.6400,4.5600
26/06/2002,4.6400,4.5600
27/06/2002,4.6400,4.5600
28/06/2002,4.5900,4.5300
01/07/2002,4.5900,4.5300
02/07/2002,4.5900,4.5500
03/07/2002,4.6800,4.5700
04/07/2002,4.6800,4.5700
05/07/2002,4.7500,4.6000
08/07/2002,4.7500,4.6100
09/07/2002,4.7700,4.6200
10/07/2002,4.6400,4.7200
11/07/2002,4.7000,4.7200
12/07/2002,4.7500,4.7200
15/07/2002,4.7500,4.6800
16/07/2002,4.8300,4.7000
17/07/2002,4.8600,4.7100
18/07/2002,4.8900,4.7400
19/07/2002,4.9700,4.8000
22/07/2002,4.9700,4.7900
23/07/2002,4.9700,4.7900
24/07/2002,5.0100,4.8200
25/07/2002,5.0600,4.8100
26/07/2002,5.0500,4.7800
29/07/2002,5.0600,4.7300
30/07/2002,5.0600,4.7200
31/07/2002,5.0700,4.7300
01/08/2002,5.0900,4.7600
02/08/2002,5.0900,4.7400
05/08/2002,5.1100,4.7200
06/08/2002,5.2200,4.6900
07/08/2002,5.2200,4.6800
08/08/2002,5.2900,4.6700
09/08/2002,4.6700,4.7000
12/08/2002,4.6800,4.7200
13/08/2002,4.7400,4.8600
14/08/2002,4.7500,4.8600
15/08/2002,4.7500,4.6900
16/08/2002,5.0100,4.8700
19/08/2002,5.1900,5.2100
20/08/2002,5.2700,5.2200
21/08/2002,5.3000,5.3400
22/08/2002,5.2600,5.2800
23/08/2002,5.2400,5.2000
26/08/2002,5.3200,5.2600
27/08/2002,5.3400,5.2600
28/08/2002,5.3700,5.2500
29/08/2002,5.3700,5.2500
30/08/2002,5.4000,5.2400
02/09/2002,5.4400,5.2800
03/09/2002,5.4600,5.3200
04/09/2002,5.4900,5.3600
05/09/2002,5.5100,5.3900
06/09/2002,5.5400,5.4700
09/09/2002,5.5200,5.3900
10/09/2002,5.4500,5.4900
11/09/2002,5.4500,5.4900
12/09/2002,5.4500,5.4900
13/09/2002,5.5300,5.5400
16/09/2002,5.5400,5.5300
17/09/2002,5.5400,5.5300
18/09/2002,5.5400,5.5800
19/09/2002,5.6900,5.6200
20/09/2002,5.6900,5.6500
23/09/2002,5.6900,5.6000
24/09/2002,5.6900,5.5800
25/09/2002,5.7100,5.6100
26/09/2002,5.7700,5.6400
27/09/2002,5.7700,5.6300
30/09/2002,5.8000,5.6400
01/10/2002,5.8000,5.6400
02/10/2002,5.8300,5.7200
03/10/2002,5.8700,5.6800
04/10/2002,5.8600,5.6400
07/10/2002,6.0200,5.8100
08/10/2002,6.2000,6.0200
09/10/2002,6.0700,6.1400
10/10/2002,6.1800,6.4800
11/10/2002,6.2100,6.4700
14/10/2002,6.3600,6.4700
15/10/2002,6.4800,6.5300
16/10/2002,6.5800,6.5900
17/10/2002,6.9900,7.2500
18/10/2002,7.4100,7.6400
21/10/2002,7.8700,7.9700
22/10/2002,8.0300,8.0700
23/10/2002,8.0300,8.0800
24/10/2002,8.3000,8.1500
25/10/2002,8.5100,8.2400
28/10/2002,8.5700,8.2400
29/10/2002,8.5700,8.2200
30/10/2002,8.6200,8.3000
31/10/2002,8.6200,8.4400
01/11/2002,9.0000,8.7200
04/11/2002,9.0500,8.8600
05/11/2002,9.4300,8.9700
06/11/2002,9.6100,9.1700
07/11/2002,9.6300,9.2000
08/11/2002,9.8800,9.4500
11/11/2002,10.1000,9.4800
12/11/2002,9.7000,9.7400
13/11/2002,10.0800,10.5400
14/11/2002,10.6300,10.9500
18/11/2002,11.0300,10.8100
19/11/2002,11.0100,10.7400
20/11/2002,11.0700,10.7000
21/11/2002,11.0700,10.6500
22/11/2002,11.2300,10.9000
25/11/2002,11.6500,10.9200
26/11/2002,12.2400,11.2400
27/11/2002,12.2400,11.1600
28/11/2002,12.2900,11.2700
29/11/2002,12.5400,11.4600
02/12/2002,12.5400,11.2800
03/12/2002,12.6100,11.1900
04/12/2002,12.6100,11.1600
05/12/2002,13.1000,11.1700
06/12/2002,11.5400,11.6100
09/12/2002,11.7900,11.6300
10/12/2002,11.7900,11.6100
11/12/2002,11.7100,11.5600
12/12/2002,11.8400,11.6800
13/12/2002,12.3800,12.1300
16/12/2002,12.3800,11.9900
17/12/2002,12.4900,12.1700
18/12/2002,12.6300,12.3300
19/12/2002,12.7600,12.3500
20/12/2002,12.7400,11.9900
23/12/2002,12.8400,11.8700
24/12/2002,12.8400,11.8200
26/12/2002,12.8400,11.7300
27/12/2002,13.1800,11.9300
30/12/2002,13.1800,12.3000
31/12/2002,13.1800,12.2600
02/01/2003,13.1800,12.1700
03/01/2003,13.2300,12.1200
06/01/2003,13.3800,12.0200
07/01/2003,13.4400,12.0200
08/01/2003,13.3800,11.9700
09/01/2003,13.3800,11.7300
10/01/2003,11.5900,11.7200
13/01/2003,11.4900,11.1700
14/01/2003,11.5800,11.1500
15/01/2003,11.5600,11.0500
16/01/2003,11.5800,10.9600
17/01/2003,11.5600,10.8800
20/01/2003,11.5600,10.9700
21/01/2003,11.5800,11.0800
22/01/2003,11.5600,10.9300
23/01/2003,11.5600,10.9700
24/01/2003,11.5600,10.9300
27/01/2003,11.5600,10.8500
28/01/2003,11.5600,10.8600
29/01/2003,11.5900,10.8200
30/01/2003,11.5600,10.7500
31/01/2003,11.5600,10.8500
03/02/2003,11.5600,10.7600
04/02/2003,11.5600,10.7200
05/02/2003,11.5600,10.6800
06/02/2003,11.8400,10.6900
07/02/2003,11.9900,10.6900
10/02/2003,12.0000,10.5600
11/02/2003,12.0000,10.4900
12/02/2003,12.0100,10.4900
13/02/2003,10.4900,10.3300
14/02/2003,10.5800,10.4700
17/02/2003,10.6900,10.4700
18/02/2003,10.7100,10.4700
19/02/2003,10.7100,10.4400
20/02/2003,10.7300,10.4000
21/02/2003,10.7300,10.4000
24/02/2003,10.9000,10.3500
25/02/2003,10.9500,10.3200
26/02/2003,10.9500,10.3400
27/02/2003,10.9500,10.3000
28/02/2003,10.9500,10.3300
05/03/2003,11.0100,10.1400
06/03/2003,11.0100,10.1000
07/03/2003,11.0100,10.0700
10/03/2003,11.0100,9.9600
11/03/2003,11.0100,9.9300
12/03/2003,11.0100,9.8900
13/03/2003,10.9100,9.8300
14/03/2003,9.8500,9.8100
17/03/2003,9.8000,9.7200
18/03/2003,9.7200,9.6500
19/03/2003,9.7100,9.4900
20/03/2003,9.7000,9.5700
21/03/2003,9.6200,9.4000
24/03/2003,9.5000,9.3200
25/03/2003,9.6200,9.4000
26/03/2003,9.6200,9.3900
27/03/2003,9.5800,9.2900
28/03/2003,9.6400,9.3600
31/03/2003,9.5800,9.3000
01/04/2003,9.5800,9.2900
02/04/2003,9.7000,9.2800
03/04/2003,9.5800,9.2300
04/04/2003,9.5700,9.1700
07/04/2003,9.3900,9.0900
08/04/2003,9.3900,9.0700
09/04/2003,9.3900,9.0500
10/04/2003,9.0500,9.0500
11/04/2003,9.1100,9.0400
14/04/2003,9.0900,9.0300
15/04/2003,9.0500,8.9900
16/04/2003,9.0500,8.9800
17/04/2003,9.0600,8.9700
22/04/2003,9.0600,8.9200
23/04/2003,9.0500,8.8100
24/04/2003,9.0100,8.7400
25/04/2003,9.0300,8.7500
28/04/2003,9.0500,8.7600
29/04/2003,9.0300,8.6700
30/04/2003,8.8800,8.5200
02/05/2003,8.8700,8.4900
05/05/2003,8.8500,8.4400
06/05/2003,8.8400,8.4300
07/05/2003,8.8400,8.4200
08/05/2003,8.8300,8.4100
09/05/2003,8.8000,8.3000
12/05/2003,8.7700,8.2200
13/05/2003,8.2000,8.1400
14/05/2003,8.2400,8.2600
15/05/2003,8.2400,8.2300
16/05/2003,8.3000,8.3600
19/05/2003,8.3000,8.3400
20/05/2003,8.2700,8.3400
21/05/2003,8.2500,8.3200
22/05/2003,8.1900,8.2700
23/05/2003,8.2200,8.2600
26/05/2003,8.1100,8.1300
27/05/2003,8.1100,8.1300
28/05/2003,8.1300,8.1700
29/05/2003,8.1400,8.1300
30/05/2003,8.2200,8.1800
02/06/2003,8.0700,8.1300
03/06/2003,8.0700,8.1100
04/06/2003,8.0600,8.1100
05/06/2003,8.0600,8.1000
06/06/2003,8.0900,8.1100
09/06/2003,8.0300,8.0500
10/06/2003,7.9900,8.0500
11/06/2003,7.8900,7.9400
12/06/2003,7.8100,7.8800
13/06/2003,7.7600,7.7600
16/06/2003,7.7100,7.7600
17/06/2003,7.7100,7.7600
18/06/2003,7.7000,7.7500
20/06/2003,7.4400,7.5400
23/06/2003,7.3400,7.4000
24/06/2003,7.4200,7.4400
25/06/2003,7.2600,7.4000
26/06/2003,7.0900,7.2300
27/06/2003,6.9800,7.1600
30/06/2003,6.9100,7.1300
01/07/2003,6.9100,7.1300
02/07/2003,6.8300,7.1300
03/07/2003,6.7400,7.1400
04/07/2003,6.7500,7.1700
07/07/2003,6.6900,7.1900
08/07/2003,6.6900,7.1600
09/07/2003,7.2000,7.2000
10/07/2003,7.2000,7.1900
11/07/2003,7.1600,7.1800
14/07/2003,7.1200,7.1600
15/07/2003,7.0900,7.1400
16/07/2003,7.1200,7.1500
17/07/2003,7.0700,7.0900
18/07/2003,7.0400,7.0800
21/07/2003,7.0100,7.0700
22/07/2003,6.6400,6.8600
23/07/2003,6.6100,6.6700
24/07/2003,6.5300,6.6400
25/07/2003,6.5000,6.6300
28/07/2003,6.3700,6.6300
29/07/2003,6.3700,6.6500
30/07/2003,6.3600,6.6500
31/07/2003,6.2900,6.6700
01/08/2003,6.2000,6.6500
04/08/2003,6.1100,6.6400
05/08/2003,6.1100,6.6300
06/08/2003,6.1100,6.6500
07/08/2003,6.1100,6.6400
08/08/2003,6.6400,6.6400
11/08/2003,6.5900,6.5700
12/08/2003,6.5900,6.5700
13/08/2003,6.5900,6.5200
14/08/2003,6.5600,6.4600
15/08/2003,6.4700,6.4600
18/08/2003,6.3800,6.3700
19/08/2003,6.3400,6.3800
20/08/2003,6.3000,6.3600
21/08/2003,6.2700,6.3600
22/08/2003,6.3000,6.3700
25/08/2003,6.3000,6.3900
26/08/2003,6.3000,6.4000
27/08/2003,6.3000,6.3900
28/08/2003,6.3000,6.3900
29/08/2003,6.2500,6.3300
01/09/2003,6.2200,6.3600
02/09/2003,6.2200,6.3800
03/09/2003,6.2200,6.3800
04/09/2003,6.2100,6.3800
05/09/2003,6.2500,6.3900
08/09/2003,6.2500,6.4100
09/09/2003,6.4400,6.3700
10/09/2003,6.4800,6.4100
11/09/2003,6.4800,6.4400
12/09/2003,6.4800,6.4300
15/09/2003,6.4800,6.3800
16/09/2003,6.4600,6.3500
17/09/2003,6.4600,6.3400
18/09/2003,6.4300,6.3300
19/09/2003,6.4300,6.3200
22/09/2003,6.4800,6.3300
23/09/2003,6.4800,6.3300
24/09/2003,6.4800,6.3200
25/09/2003,6.4800,6.3100
26/09/2003,6.5000,6.3900
29/09/2003,6.5500,6.3700
30/09/2003,6.5500,6.3600
01/10/2003,6.5100,6.3500
02/10/2003,6.5100,6.3400
03/10/2003,6.5500,6.3300
06/10/2003,6.5500,6.3000
07/10/2003,6.5900,6.3000
08/10/2003,6.5900,6.2700
09/10/2003,6.2700,6.2700
10/10/2003,6.2700,6.2700
13/10/2003,6.2700,6.2600
14/10/2003,6.2700,6.2600
15/10/2003,6.2700,6.2600
16/10/2003,6.2700,6.2000
17/10/2003,6.2700,6.1800
20/10/2003,6.2500,6.1900
21/10/2003,6.1700,6.1300
22/10/2003,6.1700,6.1300
23/10/2003,6.1700,6.1300
24/10/2003,6.1700,6.1300
28/10/2003,6.1800,6.1500
29/10/2003,6.1800,6.1500
30/10/2003,6.1400,6.1100
31/10/2003,6.1400,6.0800
03/11/2003,6.1400,6.1000
04/11/2003,6.1400,6.1000
05/11/2003,6.1400,6.1000
06/11/2003,6.1000,6.1100
07/11/2003,6.0100,6.0100
10/11/2003,6.0100,6.0200
11/11/2003,6.0100,6.0100
12/11/2003,5.9900,6.0100
13/11/2003,5.9800,6.0100
14/11/2003,5.9300,5.9400
17/11/2003,6.0000,6.0300
18/11/2003,5.9800,6.0100
19/11/2003,5.9800,6.0100
20/11/2003,5.9400,6.0000
21/11/2003,5.8900,5.9500
24/11/2003,5.8700,5.9500
25/11/2003,5.8700,5.9500
26/11/2003,5.8700,5.9600
27/11/2003,5.8500,5.9500
28/11/2003,5.8000,5.9100
01/12/2003,5.8000,5.9300
02/12/2003,5.8000,5.9400
03/12/2003,5.8000,5.9400
04/12/2003,5.8000,5.9500
05/12/2003,5.8800,5.8700
08/12/2003,5.8600,5.8700
09/12/2003,5.8500,5.8600
10/12/2003,5.8500,5.8700
11/12/2003,5.8700,5.8800
12/12/2003,5.8900,5.8900
15/12/2003,5.8800,5.8900
16/12/2003,5.8800,5.8900
17/12/2003,5.8900,5.8900
18/12/2003,5.8900,5.8900
19/12/2003,5.9000,5.8900
22/12/2003,5.9000,5.9000
23/12/2003,5.9000,5.9400
26/12/2003,5.9000,5.9300
29/12/2003,5.9000,5.9300
30/12/2003,5.9100,5.9500
02/01/2004,5.9100,5.9400
05/01/2004,5.9400,5.9700
06/01/2004,5.9500,5.9700
07/01/2004,5.9500,5.9700
08/01/2004,5.9500,5.9700
09/01/2004,5.9600,5.9900
12/01/2004,5.9600,5.9800
14/01/2004,5.9900,5.8400
15/01/2004,6.0100,5.8700
16/01/2004,5.9600,5.8800
19/01/2004,6.0000,5.8800
20/01/2004,6.0000,5.8800
21/01/2004,5.9800,5.8800
22/01/2004,5.9900,5.9000
23/01/2004,5.9900,5.7800
26/01/2004,6.0100,5.8900
27/01/2004,6.0100,5.8900
28/01/2004,6.0200,5.8800
29/01/2004,6.0200,5.8600
30/01/2004,6.0300,5.8500
02/02/2004,6.0300,5.7400
03/02/2004,6.0400,5.7900
04/02/2004,6.0400,5.7800
05/02/2004,6.0100,5.7700
06/02/2004,6.0200,5.7600
09/02/2004,6.0200,5.7300
10/02/2004,6.0100,5.7100
11/02/2004,6.0100,5.7000
12/02/2004,6.0100,5.6900
13/02/2004,5.6900,5.6500
16/02/2004,5.7000,5.6400
17/02/2004,5.6900,5.6100
18/02/2004,5.6600,5.5700
19/02/2004,5.6600,5.5600
20/02/2004,5.6400,5.5300
25/02/2004,5.6400,5.4800
26/02/2004,5.6400,5.4700
27/02/2004,5.6400,5.4600
01/03/2004,5.6400,5.4300
02/03/2004,5.6400,5.4200
03/03/2004,5.7300,5.4200
04/03/2004,5.6400,5.4000
05/03/2004,5.6400,5.4000
08/03/2004,5.6400,5.3800
09/03/2004,5.6400,5.3700
10/03/2004,5.6400,5.3700
11/03/2004,5.3700,5.3700
12/03/2004,5.3800,5.3600
15/03/2004,5.4100,5.3700
16/03/2004,5.4100,5.3300
17/03/2004,5.4800,5.4300
18/03/2004,5.4600,5.4200
19/03/2004,5.4600,5.4100
22/03/2004,5.4900,5.4100
23/03/2004,5.5200,5.4900
24/03/2004,5.5200,5.4900
25/03/2004,5.5200,5.4900
26/03/2004,5.5200,5.4800
29/03/2004,5.5200,5.4600
30/03/2004,5.5300,5.4900
31/03/2004,5.5400,5.4800
01/04/2004,5.5500,5.4800
02/04/2004,5.5500,5.4800
05/04/2004,5.5500,5.4900
06/04/2004,5.5500,5.4800
07/04/2004,5.4800,5.4800
08/04/2004,5.4800,5.4700
12/04/2004,5.4800,5.4400
13/04/2004,5.4900,5.4900
14/04/2004,5.5100,5.5000
15/04/2004,5.5400,5.5100
16/04/2004,5.5800,5.5500
19/04/2004,5.6100,5.5500
20/04/2004,5.6100,5.5500
22/04/2004,5.6400,5.5500
23/04/2004,5.6700,5.6000
26/04/2004,5.6500,5.5600
27/04/2004,5.6200,5.5600
28/04/2004,5.6000,5.5500
29/04/2004,5.6000,5.5400
30/04/2004,5.6000,5.5400
03/05/2004,5.6000,5.5300
04/05/2004,5.6000,5.5300
05/05/2004,5.6000,5.5200
06/05/2004,5.5900,5.5100
07/05/2004,5.5300,5.5700
10/05/2004,5.6000,5.6000
11/05/2004,5.6000,5.6000
12/05/2004,5.6100,5.6200
13/05/2004,5.6400,5.6300
14/05/2004,5.6500,5.6800
17/05/2004,5.6700,5.6700
18/05/2004,5.6700,5.6700
19/05/2004,5.6700,5.6600
20/05/2004,5.6900,5.6800
21/05/2004,5.8200,5.7600
24/05/2004,5.8600,5.8100
25/05/2004,5.9100,5.8300
26/05/2004,5.9100,5.8400
27/05/2004,6.0000,5.8700
28/05/2004,6.0000,5.8600
31/05/2004,5.9500,5.8200
01/06/2004,6.0000,5.8400
02/06/2004,6.0600,5.8900
03/06/2004,6.0700,5.9200
04/06/2004,6.0900,5.9400
07/06/2004,6.0900,5.9200
08/06/2004,5.9300,5.9500
09/06/2004,5.9800,5.9900
11/06/2004,5.9800,6.0100
14/06/2004,6.0300,6.0300
15/06/2004,6.0300,6.0200
16/06/2004,6.0300,6.0200
17/06/2004,6.0800,6.1100
18/06/2004,6.1700,6.1400
21/06/2004,6.1100,6.0300
22/06/2004,6.1500,6.0300
23/06/2004,6.1500,6.0200
24/06/2004,6.1700,6.0500
25/06/2004,6.2500,6.1300
28/06/2004,6.2500,6.1000
29/06/2004,6.3100,6.1000
30/06/2004,6.3500,6.1900
01/07/2004,6.3500,6.1800
02/07/2004,6.4800,6.2500
05/07/2004,6.4800,6.2800
06/07/2004,6.4700,6.2700
07/07/2004,6.4700,6.2500
08/07/2004,6.4800,6.2500
09/07/2004,6.2600,6.2400
12/07/2004,6.2800,6.2300
13/07/2004,6.2800,6.2300
14/07/2004,6.2800,6.2200
15/07/2004,6.2800,6.1900
16/07/2004,6.2700,6.1500
19/07/2004,6.2700,6.1200
20/07/2004,6.2800,6.1200
21/07/2004,6.2800,6.1100
22/07/2004,6.2900,6.1800
23/07/2004,6.2900,6.1800
26/07/2004,6.2900,6.1500
27/07/2004,6.3100,6.1300
28/07/2004,6.3100,6.1200
29/07/2004,6.3100,6.1100
30/07/2004,6.2900,6.1000
02/08/2004,6.3500,6.1100
03/08/2004,6.3600,6.1000
04/08/2004,6.3600,6.0900
05/08/2004,6.4300,6.1600
06/08/2004,6.4000,6.1300
09/08/2004,6.4300,6.1100
10/08/2004,6.4300,6.1000
11/08/2004,6.1700,6.2100
12/08/2004,6.1800,6.2100
13/08/2004,6.1800,6.2000
16/08/2004,6.2200,6.2100
17/08/2004,6.2200,6.2000
18/08/2004,6.2500,6.2200
19/08/2004,6.2500,6.2200
20/08/2004,6.2500,6.2100
23/08/2004,6.2700,6.2100
24/08/2004,6.2700,6.2000
25/08/2004,6.2700,6.2200
26/08/2004,6.2700,6.2200
27/08/2004,6.2700,6.2800
30/08/2004,6.2700,6.2500
31/08/2004,6.2700,6.2600
01/09/2004,6.2700,6.2700
02/09/2004,6.2700,6.2600
03/09/2004,6.2800,6.2600
06/09/2004,6.3000,6.2200
08/09/2004,6.3000,6.1900
09/09/2004,6.3200,6.1900
10/09/2004,6.1900,6.2200
13/09/2004,6.2200,6.2000
14/09/2004,6.1900,6.1700
15/09/2004,6.2400,6.2200
16/09/2004,6.2400,6.2100
17/09/2004,6.2500,6.2100
20/09/2004,6.2500,6.1900
21/09/2004,6.2700,6.2100
22/09/2004,6.2600,6.1900
23/09/2004,6.3000,6.1800
24/09/2004,6.2300,6.1700
