Date,Infl. 12 m,Infl. 12 m suav.
14/07/2016,5.8300,5.7700
15/07/2016,5.7900,5.7000
18/07/2016,5.7900,5.7000
19/07/2016,5.7900,5.7100
20/07/2016,5.7300,5.6600
21/07/2016,5.7300,5.6600
22/07/2016,5.7200,5.6300
25/07/2016,5.7200,5.6000
26/07/2016,5.7200,5.5900
27/07/2016,5.7200,5.5900
28/07/2016,5.7100,5.5700
29/07/2016,5.6800,5.5500
01/08/2016,5.6600,5.5000
02/08/2016,5.6600,5.5000
03/08/2016,5.6600,5.4900
04/08/2016,5.6600,5.4800
05/08/2016,5.6600,5.4800
08/08/2016,5.6500,5.4500
09/08/2016,5.6400,5.3900
10/08/2016,5.4200,5.4200
11/08/2016,5.4200,5.4200
12/08/2016,5.4200,5.4200
15/08/2016,5.4100,5.3800
16/08/2016,5.4000,5.3800
17/08/2016,5.4000,5.3800
18/08/2016,5.3800,5.3600
19/08/2016,5.3700,5.3400
22/08/2016,5.4100,5.3400
23/08/2016,5.4300,5.3400
24/08/2016,5.4300,5.3300
25/08/2016,5.4300,5.3300
26/08/2016,5.4300,5.3200
29/08/2016,5.4300,5.2900
30/08/2016,5.4200,5.2800
31/08/2016,5.4200,5.2800
01/09/2016,5.4300,5.2800
02/09/2016,5.4300,5.2800
05/09/2016,5.4300,5.2600
06/09/2016,5.4300,5.2500
08/09/2016,5.4400,5.2400
09/09/2016,5.2400,5.2400
12/09/2016,5.2300,5.2300
13/09/2016,5.2300,5.2200
14/09/2016,5.2300,5.2200
15/09/2016,5.2200,5.2100
16/09/2016,5.2100,5.2000
19/09/2016,5.1700,5.1800
20/09/2016,5.1800,5.1800
21/09/2016,5.1200,5.1500
22/09/2016,5.1300,5.1300
23/09/2016,5.1300,5.1600
26/09/2016,5.1200,5.1700
27/09/2016,5.1200,5.1700
28/09/2016,5.1200,5.1700
29/09/2016,5.1000,5.1600
30/09/2016,5.0500,5.1500
03/10/2016,5.0200,5.1400
04/10/2016,5.0000,5.1300
05/10/2016,5.0000,5.1300
06/10/2016,5.0000,5.1300
07/10/2016,5.0800,5.0700
10/10/2016,5.0800,5.0800
11/10/2016,5.0900,5.0800
13/10/2016,5.0900,5.0900
14/10/2016,5.0400,5.0500
17/10/2016,5.0200,5.0400
18/10/2016,5.0000,5.0200
19/10/2016,5.0000,5.0200
20/10/2016,4.9100,4.9500
21/10/2016,4.9000,4.9500
24/10/2016,4.8600,4.9300
25/10/2016,4.8500,4.9400
26/10/2016,4.8500,4.9400
27/10/2016,4.8500,4.9400
28/10/2016,4.8500,4.9500
31/10/2016,4.8400,4.9500
01/11/2016,4.8400,4.9400
03/11/2016,4.8400,4.9500
04/11/2016,4.8400,4.9500
07/11/2016,4.8300,4.9600
08/11/2016,4.8300,4.9700
09/11/2016,4.9600,4.9500
10/11/2016,4.9700,4.9600
11/11/2016,4.9400,4.9300
14/11/2016,4.9500,4.9500
16/11/2016,4.9500,4.9500
17/11/2016,4.9300,4.9400
18/11/2016,4.9300,4.9400
21/11/2016,4.9000,4.9100
22/11/2016,4.8300,4.8900
23/11/2016,4.8300,4.8900
24/11/2016,4.8200,4.8900
25/11/2016,4.8100,4.8900
28/11/2016,4.8000,4.9000
29/11/2016,4.8000,4.9000
30/11/2016,4.7900,4.8900
01/12/2016,4.7900,4.8900
02/12/2016,4.7800,4.8900
05/12/2016,4.7700,4.8900
06/12/2016,4.7800,4.9000
07/12/2016,4.7800,4.9000
08/12/2016,4.7800,4.9100
09/12/2016,4.8800,4.8800
12/12/2016,4.8700,4.8700
13/12/2016,4.8700,4.8700
14/12/2016,4.8700,4.8700
15/12/2016,4.8600,4.8700
16/12/2016,4.8400,4.8700
19/12/2016,4.8400,4.8700
20/12/2016,4.7400,4.7900
21/12/2016,4.7300,4.7700
22/12/2016,4.7100,4.7600
23/12/2016,4.7000,4.7700
26/12/2016,4.7000,4.7800
27/12/2016,4.7000,4.7900
28/12/2016,4.7000,4.7900
29/12/2016,4.7000,4.7900
30/12/2016,4.7000,4.8000
02/01/2017,4.7000,4.8200
03/01/2017,4.7000,4.8300
04/01/2017,4.7000,4.8200
05/01/2017,4.6800,4.8200
06/01/2017,4.7000,4.8400
09/01/2017,4.7000,4.8200
10/01/2017,4.7000,4.8300
11/01/2017,4.8000,4.8600
12/01/2017,4.8000,4.8200
13/01/2017,4.8000,4.8000
16/01/2017,4.8000,4.8000
17/01/2017,4.7900,4.7900
18/01/2017,4.7200,4.7500
19/01/2017,4.7100,4.7400
20/01/2017,4.7100,4.7400
23/01/2017,4.7000,4.7500
24/01/2017,4.7000,4.7500
25/01/2017,4.7000,4.7500
26/01/2017,4.7000,4.7600
27/01/2017,4.7000,4.7600
30/01/2017,4.7000,4.7600
31/01/2017,4.6900,4.7500
01/02/2017,4.6900,4.7400
02/02/2017,4.6700,4.7100
03/02/2017,4.6400,4.7000
06/02/2017,4.6500,4.7100
07/02/2017,4.6500,4.7200
08/02/2017,4.7000,4.7100
09/02/2017,4.7000,4.7100
10/02/2017,4.7100,4.7100
13/02/2017,4.6900,4.6900
14/02/2017,4.6800,4.6700
15/02/2017,4.6400,4.6400
16/02/2017,4.6400,4.6400
17/02/2017,4.6100,4.6200
20/02/2017,4.5500,4.5900
21/02/2017,4.5200,4.5500
22/02/2017,4.5300,4.5500
23/02/2017,4.5300,4.5600
24/02/2017,4.5300,4.5500
01/03/2017,4.5300,4.5500
02/03/2017,4.5000,4.5500
03/03/2017,4.5000,4.5600
06/03/2017,4.4900,4.5500
07/03/2017,4.4900,4.5500
08/03/2017,4.4900,4.5500
09/03/2017,4.4900,4.5600
10/03/2017,4.5400,4.5400
13/03/2017,4.5400,4.5500
14/03/2017,4.5400,4.5500
15/03/2017,4.5400,4.5500
16/03/2017,4.5400,4.5600
17/03/2017,4.5400,4.5600
20/03/2017,4.5100,4.5500
21/03/2017,4.5000,4.5500
22/03/2017,4.5000,4.5600
23/03/2017,4.5000,4.5600
24/03/2017,4.4900,4.5500
27/03/2017,4.4900,4.5900
28/03/2017,4.4900,4.6000
29/03/2017,4.4800,4.5800
30/03/2017,4.4900,4.5900
31/03/2017,4.4700,4.5700
03/04/2017,4.4700,4.5900
04/04/2017,4.4700,4.5900
05/04/2017,4.4600,4.6000
06/04/2017,4.4600,4.6000
07/04/2017,4.6000,4.6000
10/04/2017,4.6000,4.5900
11/04/2017,4.6000,4.5900
12/04/2017,4.6000,4.6000
13/04/2017,4.5900,4.5900
17/04/2017,4.5800,4.6000
18/04/2017,4.5700,4.5900
19/04/2017,4.5300,4.5900
20/04/2017,4.5300,4.6000
24/04/2017,4.5300,4.6100
25/04/2017,4.5300,4.6100
26/04/2017,4.5000,4.6200
27/04/2017,4.5000,4.6300
28/04/2017,4.5000,4.6400
02/05/2017,4.5300,4.6900
03/05/2017,4.5400,4.7000
04/05/2017,4.5300,4.7000
05/05/2017,4.5300,4.7200
08/05/2017,4.5200,4.7200
09/05/2017,4.5000,4.7300
10/05/2017,4.7200,4.7100
11/05/2017,4.7200,4.7000
12/05/2017,4.7200,4.7000
15/05/2017,4.6900,4.6700
16/05/2017,4.6900,4.6700
17/05/2017,4.6900,4.6600
18/05/2017,4.6900,4.6500
19/05/2017,4.6900,4.6500
22/05/2017,4.7200,4.6500
23/05/2017,4.7200,4.6500
24/05/2017,4.7200,4.6400
25/05/2017,4.7200,4.6400
26/05/2017,4.7200,4.6200
29/05/2017,4.7000,4.5900
30/05/2017,4.6900,4.5800
31/05/2017,4.6700,4.5600
01/06/2017,4.6700,4.5600
02/06/2017,4.6500,4.5500
05/06/2017,4.6400,4.5200
06/06/2017,4.6200,4.5100
07/06/2017,4.6400,4.5100
08/06/2017,4.6300,4.5000
09/06/2017,4.4800,4.4900
12/06/2017,4.4600,4.4900
13/06/2017,4.4600,4.5000
14/06/2017,4.4600,4.4900
16/06/2017,4.4400,4.4800
19/06/2017,4.4300,4.4900
20/06/2017,4.4100,4.4700
21/06/2017,4.2700,4.4400
22/06/2017,4.1700,4.3800
23/06/2017,4.1500,4.3700
26/06/2017,4.1400,4.4000
27/06/2017,4.1400,4.4200
28/06/2017,4.1600,4.4500
29/06/2017,4.1400,4.4500
30/06/2017,4.1400,4.4600
03/07/2017,4.1300,4.4600
04/07/2017,4.1300,4.4700
05/07/2017,4.1400,4.4700
06/07/2017,4.1300,4.4700
07/07/2017,4.4800,4.4700
10/07/2017,4.4500,4.4500
11/07/2017,4.4100,4.4100
12/07/2017,4.4100,4.4200
13/07/2017,4.4000,4.3900
14/07/2017,4.3800,4.3700
17/07/2017,4.3700,4.3600
18/07/2017,4.3800,4.3600
19/07/2017,4.3400,4.3400
20/07/2017,4.3400,4.3500
21/07/2017,4.3800,4.4000
24/07/2017,4.3800,4.4000
25/07/2017,4.4300,4.4400
26/07/2017,4.4400,4.4400
27/07/2017,4.4400,4.4600
28/07/2017,4.4800,4.5200
31/07/2017,4.5300,4.5300
01/08/2017,4.5400,4.5300
02/08/2017,4.5400,4.5300
03/08/2017,4.5500,4.5400
04/08/2017,4.5500,4.5300
07/08/2017,4.5400,4.5200
08/08/2017,4.5400,4.5300
09/08/2017,4.5100,4.5100
10/08/2017,4.5200,4.5000
11/08/2017,4.5300,4.5000
14/08/2017,4.5600,4.4900
15/08/2017,4.5500,4.4700
16/08/2017,4.5600,4.4700
17/08/2017,4.5300,4.4400
18/08/2017,4.5400,4.4300
21/08/2017,4.5400,4.4100
22/08/2017,4.4800,4.3400
23/08/2017,4.4800,4.3300
24/08/2017,4.4800,4.3300
25/08/2017,4.4400,4.3000
28/08/2017,4.4400,4.2700
29/08/2017,4.4400,4.2400
30/08/2017,4.4200,4.2200
31/08/2017,4.4100,4.2000
01/09/2017,4.4100,4.1900
04/09/2017,4.3800,4.1700
05/09/2017,4.3900,4.1700
06/09/2017,4.1400,4.1500
08/09/2017,4.1400,4.1400
11/09/2017,4.1200,4.1300
12/09/2017,4.1000,4.1300
13/09/2017,4.0800,4.1100
14/09/2017,4.0800,4.0800
15/09/2017,4.0300,4.0700
18/09/2017,4.0100,4.0500
19/09/2017,3.9600,4.0500
20/09/2017,3.8600,3.9200
21/09/2017,3.8500,3.9300
22/09/2017,3.8400,3.9400
25/09/2017,3.8300,3.9500
26/09/2017,3.8300,3.9500
27/09/2017,3.8300,3.9600
28/09/2017,3.8300,3.9700
29/09/2017,3.8200,3.9700
02/10/2017,3.8300,4.0100
03/10/2017,3.8300,4.0100
04/10/2017,3.8300,4.0200
05/10/2017,3.8300,4.0200
06/10/2017,4.0100,4.0100
09/10/2017,4.0100,3.9900
10/10/2017,4.0200,4.0100
11/10/2017,4.0200,4.0100
13/10/2017,4.0200,4.0000
16/10/2017,4.0400,4.0200
17/10/2017,4.0900,4.0300
18/10/2017,4.0900,4.0300
19/10/2017,4.1100,4.0300
20/10/2017,4.1000,4.0100
23/10/2017,4.0800,4.0000
24/10/2017,4.0900,4.0000
25/10/2017,4.0900,4.0000
26/10/2017,4.0900,4.0000
27/10/2017,4.1000,4.0000
30/10/2017,4.1000,3.9900
31/10/2017,4.1400,4.0100
01/11/2017,4.1400,4.0100
03/11/2017,4.1400,4.0100
06/11/2017,4.1500,4.0300
07/11/2017,4.1500,4.0100
08/11/2017,4.1500,4.0200
09/11/2017,4.1600,4.0400
10/11/2017,4.0500,4.0400
13/11/2017,4.0500,4.0400
14/11/2017,4.0500,4.0300
16/11/2017,4.0500,4.0200
17/11/2017,4.0500,4.0200
20/11/2017,4.0600,4.0200
21/11/2017,4.0500,4.0200
22/11/2017,4.0200,3.9900
23/11/2017,4.0200,3.9900
24/11/2017,4.0200,3.9800
27/11/2017,4.0200,3.9800
28/11/2017,3.9900,3.9700
29/11/2017,3.9800,3.9600
30/11/2017,3.9800,3.9600
01/12/2017,3.9700,3.9600
04/12/2017,3.9700,3.9500
05/12/2017,3.9700,3.9500
06/12/2017,3.9500,3.9500
07/12/2017,3.9400,3.9500
08/12/2017,3.9100,3.9100
11/12/2017,3.8900,3.9000
12/12/2017,3.8800,3.9000
13/12/2017,3.8800,3.9000
14/12/2017,3.8800,3.9100
15/12/2017,3.8800,3.9100
18/12/2017,3.8700,3.9000
19/12/2017,3.8500,3.8900
20/12/2017,3.7800,3.8600
21/12/2017,3.7800,3.8600
22/12/2017,3.7800,3.8600
26/12/2017,3.7700,3.8900
27/12/2017,3.7700,3.9000
28/12/2017,3.7700,3.9000
29/12/2017,3.7700,3.9000
02/01/2018,3.7800,3.9400
03/01/2018,3.7800,3.9300
04/01/2018,3.7800,3.9400
05/01/2018,3.7700,3.9300
08/01/2018,3.7600,3.9400
09/01/2018,3.7500,3.9500
10/01/2018,3.9400,3.9700
11/01/2018,3.9400,3.9600
12/01/2018,3.9500,3.9800
15/01/2018,3.9500,3.9800
16/01/2018,3.9500,3.9800
17/01/2018,3.9500,3.9800
18/01/2018,3.9500,3.9900
19/01/2018,3.9500,4.0000
22/01/2018,3.9500,4.0000
23/01/2018,3.9500,4.0000
24/01/2018,3.9500,4.0000
25/01/2018,3.9500,4.0100
26/01/2018,3.9500,4.0100
29/01/2018,3.9500,4.0300
30/01/2018,3.9500,4.0400
31/01/2018,3.9500,4.0400
01/02/2018,3.9500,4.0400
02/02/2018,3.9400,4.0400
05/02/2018,3.9400,4.0400
06/02/2018,3.9400,4.0400
07/02/2018,3.9400,4.0400
08/02/2018,4.0300,4.0300
09/02/2018,4.0300,4.0300
14/02/2018,4.0300,4.0400
15/02/2018,4.0300,4.0400
16/02/2018,4.0300,4.0400
19/02/2018,4.0100,4.0400
20/02/2018,4.0100,4.0400
21/02/2018,4.0000,4.0400
22/02/2018,3.9400,4.0100
23/02/2018,3.9400,4.0100
26/02/2018,3.9400,4.0200
27/02/2018,3.9400,4.0200
28/02/2018,3.9300,4.0200
01/03/2018,3.9200,4.0200
02/03/2018,3.9100,4.0200
05/03/2018,3.8800,4.0300
06/03/2018,3.8800,4.0300
07/03/2018,3.8800,4.0300
08/03/2018,3.8700,3.9700
09/03/2018,3.9700,3.9800
12/03/2018,3.9700,3.9900
13/03/2018,3.9700,3.9800
14/03/2018,3.9700,3.9900
15/03/2018,3.9400,3.9700
16/03/2018,3.9300,3.9700
19/03/2018,3.9300,3.9900
20/03/2018,3.9300,3.9900
21/03/2018,3.9300,4.0000
22/03/2018,3.9100,3.9400
23/03/2018,3.9000,3.9400
26/03/2018,3.9000,3.9500
27/03/2018,3.8800,3.9600
28/03/2018,3.8600,3.9700
29/03/2018,3.8400,3.9500
02/04/2018,3.8300,3.9700
03/04/2018,3.8300,3.9800
04/04/2018,3.8300,3.9900
05/04/2018,3.8200,4.0000
06/04/2018,3.8200,4.0000
09/04/2018,3.8200,4.0200
10/04/2018,4.0300,4.0200
11/04/2018,4.0300,4.0200
12/04/2018,4.0300,4.0200
13/04/2018,4.0300,4.0200
16/04/2018,4.0300,4.0300
17/04/2018,4.0300,4.0300
18/04/2018,4.0400,4.0500
19/04/2018,4.0400,4.0600
20/04/2018,4.0400,4.0600
23/04/2018,4.0400,4.0700
24/04/2018,4.0400,4.0700
25/04/2018,4.0400,4.0700
26/04/2018,4.0400,4.0800
27/04/2018,4.0600,4.0800
30/04/2018,4.0700,4.1100
02/05/2018,4.0600,4.1200
03/05/2018,4.0700,4.1100
04/05/2018,4.0600,4.1200
07/05/2018,4.0600,4.1300
08/05/2018,4.0700,4.1400
09/05/2018,4.0700,4.1800
10/05/2018,4.2000,4.2000
11/05/2018,4.2100,4.2100
14/05/2018,4.2100,4.2100
15/05/2018,4.2100,4.2100
16/05/2018,4.2100,4.2100
17/05/2018,4.2100,4.2100
18/05/2018,4.2100,4.2100
21/05/2018,4.2800,4.2500
22/05/2018,4.3500,4.3200
23/05/2018,4.3400,4.3200
24/05/2018,4.3400,4.3200
25/05/2018,4.3500,4.3200
28/05/2018,4.3600,4.3300
29/05/2018,4.3600,4.3500
30/05/2018,4.3700,4.3700
01/06/2018,4.3800,4.3800
04/06/2018,4.3900,4.4100
05/06/2018,4.4000,4.4200
06/06/2018,4.4000,4.4200
07/06/2018,4.4500,4.4500
08/06/2018,4.5000,4.4900
11/06/2018,4.4900,4.4600
12/06/2018,4.5000,4.4500
13/06/2018,4.5100,4.4300
14/06/2018,4.5100,4.4000
15/06/2018,4.5100,4.3900
18/06/2018,4.5500,4.3300
19/06/2018,4.5900,4.3000
20/06/2018,4.6500,4.2700
21/06/2018,4.6500,4.2500
22/06/2018,4.6600,4.2200
25/06/2018,4.6700,4.1300
26/06/2018,4.6700,4.1200
27/06/2018,4.6700,4.0900
28/06/2018,4.6700,4.0600
29/06/2018,4.7000,4.0200
02/07/2018,4.7000,3.9100
03/07/2018,4.7200,3.8700
04/07/2018,4.7200,3.8300
05/07/2018,4.7200,3.8000
06/07/2018,3.8000,3.8000
09/07/2018,3.8000,3.7900
10/07/2018,3.8000,3.7800
11/07/2018,3.8100,3.7900
12/07/2018,3.8000,3.7800
13/07/2018,3.8000,3.7700
16/07/2018,3.7900,3.7600
17/07/2018,3.7900,3.7500
18/07/2018,3.7900,3.7400
19/07/2018,3.7300,3.7300
20/07/2018,3.7300,3.7000
23/07/2018,3.7300,3.6900
24/07/2018,3.7300,3.6900
25/07/2018,3.7300,3.6900
26/07/2018,3.7300,3.6800
27/07/2018,3.7300,3.6700
30/07/2018,3.7300,3.6700
31/07/2018,3.7200,3.6700
01/08/2018,3.7200,3.6700
02/08/2018,3.7200,3.6600
03/08/2018,3.7100,3.6600
06/08/2018,3.7100,3.6400
07/08/2018,3.7100,3.6500
08/08/2018,3.6500,3.6500
09/08/2018,3.6500,3.6600
10/08/2018,3.6500,3.6600
13/08/2018,3.6600,3.6700
14/08/2018,3.6600,3.6700
15/08/2018,3.6600,3.6700
16/08/2018,3.6400,3.6700
17/08/2018,3.6400,3.6700
20/08/2018,3.6100,3.6700
21/08/2018,3.5700,3.6600
22/08/2018,3.6500,3.7300
23/08/2018,3.6400,3.7000
24/08/2018,3.6400,3.7000
27/08/2018,3.6400,3.7200
28/08/2018,3.6400,3.7200
29/08/2018,3.6400,3.7200
30/08/2018,3.6400,3.7200
31/08/2018,3.6300,3.7500
03/09/2018,3.6400,3.7900
04/09/2018,3.6600,3.8200
05/09/2018,3.6600,3.8300
06/09/2018,3.8800,3.8900
10/09/2018,3.8900,3.8900
11/09/2018,3.8900,3.8900
12/09/2018,3.8900,3.9000
13/09/2018,3.8900,3.9000
14/09/2018,3.8900,3.9000
17/09/2018,3.9000,3.9000
18/09/2018,3.9300,3.9400
19/09/2018,3.9500,3.9500
20/09/2018,4.0600,4.0500
21/09/2018,4.0600,4.0400
24/09/2018,4.0800,4.0300
25/09/2018,4.0900,4.0300
26/09/2018,4.1000,4.0200
27/09/2018,4.1000,4.0100
28/09/2018,4.1000,4.0100
01/10/2018,4.0900,4.0100
02/10/2018,4.0900,4.0100
03/10/2018,4.1600,4.0100
04/10/2018,4.1600,4.0100
05/10/2018,4.0300,4.0400
08/10/2018,4.0300,4.0300
09/10/2018,4.0300,4.0300
10/10/2018,4.0300,4.0200
11/10/2018,4.0500,4.0300
15/10/2018,4.0500,4.0300
16/10/2018,4.0500,4.0300
17/10/2018,4.0500,4.0100
18/10/2018,4.0700,4.0100
19/10/2018,4.0800,4.0200
22/10/2018,4.0700,3.9800
23/10/2018,4.0500,3.9600
24/10/2018,4.0600,3.9500
25/10/2018,4.0700,3.9500
26/10/2018,4.0500,3.9300
29/10/2018,4.0500,3.9200
30/10/2018,4.0200,3.9000
31/10/2018,4.0200,3.9100
01/11/2018,4.0200,3.9100
05/11/2018,4.0200,3.8600
06/11/2018,4.0100,3.8500
07/11/2018,3.8000,3.8100
08/11/2018,3.7900,3.8100
09/11/2018,3.7700,3.8000
12/11/2018,3.7600,3.8200
13/11/2018,3.7500,3.8100
14/11/2018,3.7300,3.7800
16/11/2018,3.7200,3.7800
19/11/2018,3.6300,3.7800
20/11/2018,3.6100,3.7600
21/11/2018,3.5600,3.7600
22/11/2018,3.4900,3.7000
23/11/2018,3.4400,3.6700
26/11/2018,3.4200,3.6900
27/11/2018,3.4200,3.7000
28/11/2018,3.4000,3.7100
29/11/2018,3.4000,3.7000
30/11/2018,3.3900,3.7300
03/12/2018,3.3800,3.7600
04/12/2018,3.3700,3.7700
05/12/2018,3.3600,3.7700
06/12/2018,3.3600,3.7600
07/12/2018,3.7600,3.7700
10/12/2018,3.7600,3.7900
11/12/2018,3.7600,3.8000
12/12/2018,3.7400,3.8000
13/12/2018,3.7400,3.8100
14/12/2018,3.7300,3.8000
17/12/2018,3.7100,3.8200
18/12/2018,3.7100,3.8200
19/12/2018,3.7100,3.8300
20/12/2018,3.6900,3.8200
21/12/2018,3.6800,3.8300
24/12/2018,3.6700,3.8500
26/12/2018,3.6700,3.8700
27/12/2018,3.6700,3.8600
28/12/2018,3.6500,3.8700
31/12/2018,3.6500,3.9000
